Date,Open,High,Low,Close,Adj Close,Volume
2015-03-04,3750.0,3789.699951171875,3647.25,3678.39990234375,3430.867919921875,340907
2015-03-05,3677.0,3711.25,3641.35009765625,3678.75,3431.194580078125,152837
2015-03-09,3632.300048828125,3690.89990234375,3623.0,3671.300048828125,3424.24560546875,218786
2015-03-10,3689.0,3689.0,3640.25,3646.75,3401.347412109375,182667
2015-03-11,3642.050048828125,3672.0,3615.35009765625,3656.449951171875,3410.394287109375,198508
2015-03-12,3667.39990234375,3719.949951171875,3662.10009765625,3685.199951171875,3437.210205078125,308505
2015-03-13,3705.0,3717.199951171875,3625.10009765625,3650.699951171875,3405.031494140625,363024
2015-03-16,3651.0,3677.0,3637.800048828125,3647.050048828125,3401.627685546875,182829
2015-03-17,3665.0,3688.949951171875,3623.550048828125,3661.550048828125,3415.151611328125,185250
2015-03-18,3663.0,3678.0,3642.300048828125,3664.89990234375,3418.276123046875,177261
2015-03-19,3671.0,3695.0,3648.0,3655.0,3409.0419921875,252139
2015-03-20,3640.0,3672.800048828125,3610.0,3623.85009765625,3379.98876953125,206403
2015-03-23,3625.050048828125,3639.199951171875,3583.050048828125,3594.39990234375,3352.520263671875,192986
2015-03-24,3625.0,3635.0,3567.050048828125,3587.300048828125,3345.89794921875,227226
2015-03-25,3590.0,3628.89990234375,3573.300048828125,3614.75,3371.5009765625,201854
2015-03-26,3605.0,3622.949951171875,3537.949951171875,3561.449951171875,3321.787841796875,489101
2015-03-27,3570.0,3619.75,3545.60009765625,3610.050048828125,3367.1171875,204071
2015-03-30,3629.0,3674.0,3600.449951171875,3660.949951171875,3414.591796875,152167
2015-03-31,3659.85009765625,3727.699951171875,3659.85009765625,3697.35009765625,3448.54248046875,294635
2015-04-01,3699.949951171875,3757.550048828125,3600.0,3644.699951171875,3399.435302734375,694487
2015-04-06,3646.0,3670.89990234375,3619.0,3628.949951171875,3384.745361328125,262771
2015-04-07,3640.0,3650.0,3578.0,3599.89990234375,3357.650146484375,306684
2015-04-08,3615.0,3664.89990234375,3606.0,3628.699951171875,3384.512451171875,256031
2015-04-09,3639.0,3667.0,3625.0,3659.199951171875,3412.95947265625,238584
2015-04-10,3660.0,3688.35009765625,3633.39990234375,3666.60009765625,3419.86181640625,201302
2015-04-13,3661.0,3680.0,3642.75,3665.199951171875,3418.555908203125,218690
2015-04-15,3655.0,3729.0,3650.39990234375,3680.25,3432.59326171875,232802
2015-04-16,3676.25,3718.699951171875,3662.25,3677.89990234375,3430.401123046875,206305
2015-04-17,3666.14990234375,3682.89990234375,3636.35009765625,3646.800048828125,3401.394287109375,99056
2015-04-20,3627.0,3648.39990234375,3584.60009765625,3608.050048828125,3365.251953125,175033
2015-04-21,3605.0,3607.25,3470.0,3490.14990234375,3255.285888671875,482786
2015-04-22,3491.050048828125,3508.10009765625,3386.10009765625,3462.949951171875,3229.916259765625,422446
2015-04-23,3490.0,3535.550048828125,3480.0,3494.449951171875,3259.29638671875,234616
2015-04-24,3486.0,3565.0,3434.10009765625,3541.39990234375,3303.086669921875,332449
2015-04-27,3563.199951171875,3684.0,3520.199951171875,3648.39990234375,3402.886474609375,1804129
2015-04-28,3664.0,3838.800048828125,3660.0,3822.60009765625,3565.36376953125,1129937
2015-04-29,3839.0,3873.0,3746.64990234375,3766.199951171875,3512.75927734375,703698
2015-04-30,3760.0,3793.0,3709.949951171875,3725.85009765625,3475.124755859375,592304
2015-05-04,3797.0,3840.0,3726.75,3757.75,3504.8779296875,478823
2015-05-05,3753.0,3805.0,3736.550048828125,3793.050048828125,3537.80224609375,458196
2015-05-06,3788.0,3788.0,3623.550048828125,3634.550048828125,3389.968505859375,430929
2015-05-07,3626.0,3626.0,3520.0,3543.60009765625,3305.138916015625,469950
2015-05-08,3561.449951171875,3620.0,3561.449951171875,3610.550048828125,3367.583740234375,495595
2015-05-11,3633.89990234375,3674.39990234375,3616.14990234375,3651.699951171875,3405.964111328125,288810
2015-05-12,3650.0,3652.949951171875,3555.0,3577.449951171875,3336.710693359375,332314
2015-05-13,3620.0,3632.0,3544.39990234375,3604.10009765625,3361.56787109375,337505
2015-05-14,3604.949951171875,3653.5,3552.0,3646.5,3401.114501953125,287801
2015-05-15,3640.0,3684.0,3626.0,3671.199951171875,3424.15234375,208258
2015-05-18,3675.0,3706.39990234375,3652.0,3697.60009765625,3448.775634765625,183483
2015-05-19,3695.0,3729.89990234375,3685.0,3706.75,3457.31005859375,175567
2015-05-20,3707.10009765625,3749.949951171875,3707.0,3711.89990234375,3462.113525390625,218115
2015-05-21,3711.89990234375,3729.89990234375,3691.449951171875,3698.10009765625,3449.242431640625,198709
2015-05-22,3703.0,3728.800048828125,3694.60009765625,3702.550048828125,3453.392578125,135158
2015-05-25,3696.199951171875,3717.0,3681.0,3692.75,3444.252197265625,81113
2015-05-26,3696.0,3730.0,3672.0,3726.449951171875,3475.68408203125,252919
2015-05-27,3700.0,3750.0,3699.0,3721.89990234375,3471.440185546875,283565
2015-05-28,3726.0,3738.949951171875,3696.050048828125,3708.89990234375,3459.315185546875,317937
2015-05-29,3720.0,3788.949951171875,3693.050048828125,3785.699951171875,3530.947265625,432656
2015-06-01,3785.89990234375,3898.949951171875,3774.39990234375,3882.85009765625,3621.5595703125,571376
2015-06-02,3880.0,3887.300048828125,3815.050048828125,3831.39990234375,3573.571533203125,329350
2015-06-03,3805.0,3820.0,3752.0,3777.199951171875,3523.01904296875,277700
2015-06-04,3799.0,3813.0,3747.0,3772.050048828125,3518.215576171875,193996
2015-06-05,3769.0,3799.89990234375,3751.0,3759.449951171875,3506.46337890625,253728
2015-06-08,3786.0,3804.550048828125,3716.0,3723.5,3472.932861328125,303682
2015-06-09,3710.0,3726.949951171875,3675.800048828125,3692.300048828125,3443.832275390625,209963
2015-06-10,3702.949951171875,3748.89990234375,3694.14990234375,3742.550048828125,3490.70068359375,239272
2015-06-11,3752.050048828125,3778.949951171875,3691.35009765625,3701.39990234375,3452.31982421875,226654
2015-06-12,3701.10009765625,3755.0,3695.5,3736.800048828125,3485.337890625,173412
2015-06-15,3737.5,3789.89990234375,3731.0,3767.39990234375,3513.878662109375,175936
2015-06-16,3767.39990234375,3810.550048828125,3744.699951171875,3789.60009765625,3534.584716796875,228783
2015-06-17,3805.0,3824.89990234375,3793.0,3808.75,3552.44580078125,291820
2015-06-18,3813.0,3891.949951171875,3812.0,3861.10009765625,3601.273193359375,232645
2015-06-19,3879.0,3949.5,3862.0,3937.35009765625,3672.392578125,309290
2015-06-22,3955.050048828125,3994.89990234375,3955.050048828125,3980.64990234375,3712.778076171875,230791
2015-06-23,3982.0,4028.5,3955.300048828125,4017.14990234375,3746.822021484375,330957
2015-06-24,4024.0,4035.64990234375,3987.050048828125,4009.300048828125,3739.500244140625,306048
2015-06-25,3984.0,4043.699951171875,3983.60009765625,4031.5,3760.20654296875,240888
2015-06-26,4026.0,4077.39990234375,4006.14990234375,4069.949951171875,3796.069091796875,291925
2015-06-29,4020.0,4025.75,3961.10009765625,3993.300048828125,3724.576904296875,344044
2015-06-30,3985.25,4060.0,3985.25,4023.35009765625,3752.60498046875,340789
2015-07-01,4034.89990234375,4089.85009765625,4026.0,4031.699951171875,3760.39306640625,380963
2015-07-02,4031.5,4049.0,3981.14990234375,3993.39990234375,3724.67041015625,322025
2015-07-03,3993.39990234375,4020.0,3977.10009765625,3998.89990234375,3729.80029296875,279389
2015-07-06,3984.89990234375,4005.0,3975.050048828125,3987.949951171875,3719.586669921875,332811
2015-07-07,3989.0,4003.800048828125,3955.699951171875,3972.14990234375,3704.849853515625,287981
2015-07-08,3950.0,3969.0,3907.0,3949.0,3683.258056640625,252360
2015-07-09,3950.0,3967.89990234375,3928.5,3935.64990234375,3670.806396484375,128065
2015-07-10,3949.699951171875,3962.0,3918.89990234375,3934.39990234375,3669.640380859375,184572
2015-07-13,3958.699951171875,4040.0,3940.0,4035.25,3763.703857421875,335198
2015-07-14,4049.699951171875,4058.949951171875,4020.14990234375,4050.64990234375,3778.06787109375,251002
2015-07-15,4071.0,4179.9501953125,4071.0,4152.14990234375,3872.7373046875,551469
2015-07-16,4166.0,4190.0,4156.0,4178.14990234375,3896.98779296875,321651
2015-07-17,4186.0,4228.9501953125,4164.10009765625,4193.0,3910.8388671875,241023
2015-07-20,4208.0,4219.0,4161.10009765625,4176.0498046875,3895.029052734375,207897
2015-07-21,4176.9501953125,4194.9501953125,4141.4501953125,4152.85009765625,3873.390625,146004
2015-07-22,4139.7998046875,4199.0,4134.0,4191.14990234375,3909.11279296875,305466
2015-07-23,4198.89990234375,4245.5,4193.0498046875,4234.0498046875,3949.1259765625,229845
2015-07-24,4237.9501953125,4261.89990234375,4205.39990234375,4234.2001953125,3949.266357421875,226189
2015-07-27,4241.5498046875,4241.5498046875,4166.60009765625,4178.10009765625,3896.941650390625,220316
2015-07-28,4207.89990234375,4242.0,4151.60009765625,4196.9501953125,3914.522705078125,940179
2015-07-29,4224.89990234375,4309.5,4171.2001953125,4273.7001953125,3986.108642578125,819323
2015-07-30,4310.0,4318.0,4281.0498046875,4296.4501953125,4007.3271484375,294361
2015-07-31,4297.0,4359.0,4284.2001953125,4331.4501953125,4039.971923828125,297226
2015-08-03,4380.0,4439.0,4380.0,4427.0498046875,4129.1376953125,341893
2015-08-04,4449.0,4453.9501953125,4411.4501953125,4438.7998046875,4140.09716796875,313075
2015-08-05,4457.0,4484.0,4422.25,4471.64990234375,4170.7373046875,198485
2015-08-06,4461.0,4478.35009765625,4430.0498046875,4452.10009765625,4152.50244140625,184121
2015-08-07,4450.7001953125,4468.2001953125,4430.10009765625,4452.9501953125,4153.2958984375,144268
2015-08-10,4470.0,4507.9501953125,4446.0,4497.14990234375,4194.52099609375,241899
2015-08-11,4510.0,4534.0,4465.0498046875,4504.2998046875,4201.18994140625,216773
2015-08-12,4504.2998046875,4504.2998046875,4504.2998046875,4504.2998046875,4201.18994140625,0
2015-08-13,4477.0,4522.7001953125,4430.14990234375,4492.85009765625,4190.51171875,261773
2015-08-14,4509.5,4589.0,4490.5,4572.5,4264.80078125,181419
2015-08-17,4584.9501953125,4587.0,4535.5,4549.7998046875,4243.6279296875,157066
2015-08-18,4555.0,4648.0,4536.0,4634.0,4322.162109375,172443
2015-08-19,4627.0,4687.0,4605.7001953125,4671.85009765625,4357.46533203125,255128
2015-08-20,4630.0,4692.39990234375,4601.25,4634.14990234375,4322.30224609375,279387
2015-08-21,4611.0,4613.85009765625,4529.0,4567.35009765625,4259.9970703125,310480
2015-08-24,4350.0,4452.5498046875,4207.5498046875,4241.7998046875,3956.35400390625,930804
2015-08-25,4299.0,4369.0,4062.10009765625,4199.0,3916.4345703125,915511
2015-08-26,4197.0,4256.39990234375,4111.39990234375,4207.0498046875,3947.4453125,612412
2015-08-27,4255.0,4272.89990234375,4186.0,4203.75,3944.349365234375,795947
2015-08-28,4250.0,4292.0,4175.0,4205.85009765625,3946.319091796875,372560
2015-08-31,4199.0,4233.0,4142.35009765625,4167.2001953125,3910.0546875,298281
2015-09-01,4170.0,4199.4501953125,4046.199951171875,4061.449951171875,3810.829833984375,605386
2015-09-02,4083.0,4089.949951171875,4010.0,4030.0,3781.3203125,392078
2015-09-03,4059.0,4162.2998046875,4040.050048828125,4143.25,3887.58251953125,514445
2015-09-04,4137.0,4139.7001953125,4051.199951171875,4063.300048828125,3812.565673828125,316141
2015-09-07,4067.89990234375,4128.5,4045.0,4069.60009765625,3818.476806640625,300049
2015-09-08,4106.0,4155.85009765625,4077.0,4139.2998046875,3883.875732421875,292997
2015-09-09,4210.0,4319.0,4187.64990234375,4305.14990234375,4039.491943359375,589734
2015-09-10,4255.0,4317.9501953125,4225.14990234375,4301.4501953125,4036.02001953125,321362
2015-09-11,4329.0,4360.0,4308.60009765625,4317.75,4051.314453125,281728
2015-09-14,4330.0,4347.0,4285.0,4319.5,4052.9560546875,207396
2015-09-15,4375.5,4419.10009765625,4320.0,4325.0,4058.1171875,734807
2015-09-16,4377.0,4377.0,4330.10009765625,4355.60009765625,4086.829345703125,418079
2015-09-18,4379.2998046875,4478.2998046875,4355.60009765625,4400.85009765625,4129.2861328125,621252
2015-09-21,4397.9501953125,4509.0,4387.10009765625,4490.25,4213.169921875,642858
2015-09-22,4508.0,4519.89990234375,4440.5,4473.0498046875,4197.0302734375,924289
2015-09-23,4459.0,4523.0,4413.25,4497.64990234375,4220.11376953125,880695
2015-09-24,4499.5,4604.0,4484.75,4566.64990234375,4284.85595703125,1098076
2015-09-28,4570.0,4615.0,4516.75,4536.25,4256.3310546875,684352
2015-09-29,4509.9501953125,4740.0,4467.0,4682.2998046875,4393.36865234375,1222175
2015-09-30,4710.0,4763.4501953125,4657.5498046875,4685.60009765625,4396.46533203125,835777
2015-10-01,4720.0,4721.89990234375,4570.0,4580.35009765625,4297.71044921875,1087189
2015-10-05,4570.0,4570.0,4389.0,4414.0498046875,4141.671875,1949365
2015-10-06,4449.0,4449.0,4338.0498046875,4354.0,4085.32763671875,1159174
2015-10-07,4352.25,4437.89990234375,4345.0498046875,4364.5,4095.179443359375,801302
2015-10-08,4380.0,4407.0,4332.2001953125,4353.75,4085.0927734375,726218
2015-10-09,4390.0,4397.2001953125,4262.75,4276.35009765625,4012.469482421875,816648
2015-10-12,4310.89990234375,4322.64990234375,4216.5,4231.85009765625,3970.71533203125,837794
2015-10-13,4231.0,4288.0,4229.14990234375,4273.85009765625,4010.123291015625,605082
2015-10-14,4270.89990234375,4295.60009765625,4242.0,4249.75,3987.5107421875,656029
2015-10-15,4269.89990234375,4389.14990234375,4261.0,4377.39990234375,4107.28369140625,982419
2015-10-16,4410.0,4461.0,4381.0498046875,4447.0,4172.5888671875,929525
2015-10-19,4465.0,4478.0,4408.10009765625,4458.9501953125,4183.80126953125,594941
2015-10-20,4467.89990234375,4516.7001953125,4441.64990234375,4508.75,4230.52783203125,675597
2015-10-21,4489.0,4524.7001953125,4450.0,4474.7001953125,4198.57958984375,316565
2015-10-23,4500.7998046875,4508.0,4371.10009765625,4380.89990234375,4110.56787109375,621558
2015-10-26,4400.0,4452.0,4375.7998046875,4385.14990234375,4114.5546875,535165
2015-10-27,4409.0,4518.0,4376.60009765625,4497.0,4219.50341796875,1290318
2015-10-28,4530.0,4559.0,4472.0,4495.2001953125,4217.81494140625,989227
2015-10-29,4501.5,4512.5498046875,4419.25,4439.5498046875,4165.59765625,907407
2015-10-30,4446.0,4467.89990234375,4400.10009765625,4449.0,4174.46533203125,738321
2015-11-02,4470.0,4525.0498046875,4425.2001953125,4495.75,4218.33056640625,603730
2015-11-03,4519.89990234375,4521.2001953125,4465.0498046875,4482.5498046875,4205.9453125,320901
2015-11-04,4487.75,4536.5498046875,4455.10009765625,4520.5498046875,4241.60009765625,660804
2015-11-05,4518.9501953125,4555.0,4496.39990234375,4526.60009765625,4247.2763671875,406256
2015-11-06,4532.9501953125,4535.35009765625,4481.0498046875,4522.7998046875,4243.7109375,361975
2015-11-09,4440.0,4639.0,4440.0,4628.2001953125,4342.60791015625,729714
2015-11-10,4649.5,4729.9501953125,4629.75,4712.7001953125,4421.89306640625,909977
2015-11-13,4734.4501953125,4737.25,4602.39990234375,4619.7998046875,4334.7255859375,983107
2015-11-16,4600.0,4664.0,4572.89990234375,4646.89990234375,4360.15234375,644299
2015-11-17,4645.39990234375,4676.14990234375,4618.0,4632.25,4346.4072265625,638262
2015-11-18,4634.5,4652.0,4525.0,4533.25,4253.5166015625,725994
2015-11-19,4580.89990234375,4661.5,4571.0498046875,4650.35009765625,4363.39013671875,1030684
2015-11-20,4666.0,4766.0,4631.0,4737.89990234375,4445.53759765625,917455
2015-11-23,4730.0,4790.0,4702.35009765625,4736.25,4443.990234375,1034126
2015-11-24,4724.0498046875,4724.0498046875,4621.0,4639.89990234375,4353.5849609375,1287988
2015-11-26,4659.9501953125,4659.9501953125,4577.9501953125,4606.5498046875,4322.29345703125,1436728
2015-11-27,4680.0,4680.0,4556.39990234375,4580.0498046875,4297.427734375,1231876
2015-11-30,4586.0,4700.0,4492.10009765625,4555.0,4273.923828125,10567769
2015-12-01,4609.0,4616.0,4531.35009765625,4556.2001953125,4275.05029296875,1506622
2015-12-02,4600.0,4627.35009765625,4556.2001953125,4618.7998046875,4333.787109375,1123497
2015-12-03,4609.0,4644.7001953125,4600.5,4627.0498046875,4341.5283203125,567288
2015-12-04,4610.0,4634.0,4579.14990234375,4600.35009765625,4316.47607421875,581041
2015-12-07,4622.0,4640.0,4558.0,4564.2001953125,4282.5576171875,493623
2015-12-08,4540.0,4579.7998046875,4520.0,4542.5498046875,4262.24267578125,577670
2015-12-09,4538.7998046875,4542.0,4470.0,4479.10009765625,4202.7080078125,607147
2015-12-10,4495.0,4519.7998046875,4406.0498046875,4498.10009765625,4220.5361328125,506406
2015-12-11,4519.75,4528.0,4412.0,4480.75,4204.255859375,532721
2015-12-14,4478.89990234375,4590.0,4471.5,4576.7998046875,4294.37890625,484617
2015-12-15,4605.0,4634.0,4563.10009765625,4620.0,4334.9130859375,581111
2015-12-16,4655.0,4657.14990234375,4604.0,4619.39990234375,4334.3505859375,357572
2015-12-17,4650.0,4679.0,4573.85009765625,4666.75,4378.77880859375,443534
2015-12-18,4684.7001953125,4702.0,4611.5,4620.4501953125,4335.33544921875,682206
2015-12-21,4626.89990234375,4660.0,4616.25,4639.10009765625,4352.8349609375,274072
2015-12-22,4630.0,4644.9501953125,4602.0498046875,4617.2001953125,4332.28662109375,207127
2015-12-23,4635.0,4656.0,4620.0,4634.9501953125,4348.94140625,227939
2015-12-24,4633.25,4634.35009765625,4586.14990234375,4598.39990234375,4314.64599609375,162732
2015-12-28,4598.39990234375,4645.9501953125,4588.0,4640.0,4353.67919921875,272134
2015-12-29,4641.9501953125,4655.89990234375,4612.7998046875,4636.89990234375,4350.77001953125,253128
2015-12-30,4637.0,4642.89990234375,4575.0,4587.2001953125,4304.1376953125,265170
2015-12-31,4587.0,4637.0,4566.2998046875,4621.9501953125,4336.74267578125,422019
2016-01-01,4621.0,4668.0,4602.35009765625,4638.5,4352.271484375,243597
2016-01-04,4635.0,4657.0,4571.75,4580.64990234375,4297.99072265625,405501
2016-01-05,4599.9501953125,4600.75,4557.25,4566.9501953125,4285.1376953125,509285
2016-01-06,4592.0,4593.0,4468.0,4480.7998046875,4204.302734375,593742
2016-01-07,4449.7001953125,4449.7001953125,4251.85009765625,4267.89990234375,4004.539794921875,1200069
2016-01-08,4286.2998046875,4325.0,4195.7998046875,4214.75,3954.670166015625,994652
2016-01-11,4190.0,4300.0,4117.0,4272.39990234375,4008.7626953125,865799
2016-01-12,4310.0,4324.7998046875,4260.0,4269.0,4005.57275390625,481142
2016-01-13,4298.0,4310.0,4221.35009765625,4291.25,4026.449462890625,431206
2016-01-14,4239.0,4289.0,4212.7001953125,4248.25,3986.1025390625,402026
2016-01-15,4265.0,4340.0,4254.0,4273.35009765625,4009.654296875,592183
2016-01-18,4279.0,4289.25,4172.85009765625,4236.2001953125,3974.797119140625,396124
2016-01-19,4241.0,4244.9501953125,4165.0,4198.14990234375,3939.09423828125,499001
2016-01-20,4169.85009765625,4189.9501953125,4028.5,4058.949951171875,3808.484130859375,679992
2016-01-21,4084.949951171875,4084.949951171875,3870.0,3891.699951171875,3651.55419921875,1212801
2016-01-22,3942.949951171875,4119.89990234375,3930.14990234375,4104.9501953125,3851.64599609375,1063413
2016-01-25,4125.9501953125,4172.0,4073.89990234375,4081.35009765625,3829.501708984375,608634
2016-01-27,4131.0,4179.0,4092.0,4111.9501953125,3858.213623046875,886550
2016-01-28,4080.0,4139.89990234375,4031.0,4103.2998046875,3850.096923828125,1677354
2016-01-29,3925.0,4124.0,3923.0,4095.85009765625,3843.10693359375,2147231
2016-02-01,4100.89990234375,4119.0,3933.64990234375,3948.25,3704.61474609375,1904034
2016-02-02,3952.60009765625,3985.0,3851.550048828125,3874.949951171875,3635.83837890625,902619
2016-02-03,3870.0,3870.0,3784.64990234375,3828.35009765625,3592.11376953125,1101308
2016-02-04,3864.0,3881.89990234375,3774.0,3794.64990234375,3560.492919921875,597800
2016-02-05,3784.699951171875,3790.0,3693.300048828125,3723.39990234375,3493.6396484375,1245857
2016-02-08,3749.0,3789.0,3715.050048828125,3732.550048828125,3502.22509765625,559505
2016-02-09,3685.0,3689.0,3620.0,3657.10009765625,3431.431396484375,657011
2016-02-10,3639.85009765625,3718.0,3600.0,3678.550048828125,3451.557861328125,795377
2016-02-11,3651.10009765625,3664.300048828125,3518.5,3541.449951171875,3322.917724609375,1066224
2016-02-12,3570.0,3588.0,3461.0,3549.64990234375,3330.611572265625,1211696
2016-02-15,3605.949951171875,3724.89990234375,3604.39990234375,3711.25,3482.2392578125,1182286
2016-02-16,3725.25,3748.949951171875,3651.199951171875,3705.199951171875,3476.56298828125,753873
2016-02-17,3679.89990234375,3755.0,3661.5,3749.14990234375,3517.801025390625,652019
2016-02-18,3781.25,3796.85009765625,3622.10009765625,3653.25,3427.818603515625,1243826
2016-02-19,3640.0,3640.0,3559.0,3579.14990234375,3358.291259765625,718677
2016-02-22,3539.0,3545.0,3491.550048828125,3520.800048828125,3303.541748046875,1291463
2016-02-23,3530.0,3568.449951171875,3480.0,3487.39990234375,3272.202880859375,796836
2016-02-24,3499.949951171875,3530.0,3480.0,3489.699951171875,3274.361083984375,605914
2016-02-25,3509.64990234375,3510.0,3401.0,3414.14990234375,3203.47265625,840542
2016-02-26,3452.0,3459.10009765625,3375.10009765625,3409.199951171875,3198.828125,831491
2016-02-29,3425.0,3434.949951171875,3193.25,3236.5,3036.78515625,2218323
2016-03-01,3200.89990234375,3510.0,3200.89990234375,3494.39990234375,3278.770751953125,1924803
2016-03-02,3542.949951171875,3627.699951171875,3540.050048828125,3612.64990234375,3389.723876953125,1236996
2016-03-03,3625.800048828125,3647.0,3578.0,3608.64990234375,3385.970458984375,742263
2016-03-04,3619.0,3619.0,3526.0,3555.10009765625,3335.725341796875,610234
2016-03-08,3552.949951171875,3598.949951171875,3450.60009765625,3462.64990234375,3248.979736328125,1100041
2016-03-09,3454.85009765625,3600.0,3441.10009765625,3576.39990234375,3355.710693359375,752948
2016-03-10,3600.0,3634.699951171875,3573.39990234375,3627.199951171875,3403.375732421875,1016572
2016-03-11,3633.699951171875,3690.0,3616.050048828125,3641.199951171875,3416.51220703125,1002559
2016-03-14,3660.0,3684.0,3627.050048828125,3648.14990234375,3423.033447265625,483295
2016-03-15,3670.0,3679.89990234375,3615.5,3654.550048828125,3429.0380859375,688839
2016-03-16,3650.0,3675.0,3637.5,3667.35009765625,3441.048828125,459188
2016-03-17,3686.35009765625,3750.0,3620.0,3635.449951171875,3411.11669921875,710449
2016-03-18,3640.0,3649.699951171875,3557.050048828125,3621.39990234375,3397.93408203125,1073782
2016-03-21,3630.10009765625,3678.800048828125,3605.0,3669.550048828125,3443.113037109375,474712
2016-03-22,3669.0,3735.949951171875,3652.0,3699.550048828125,3471.26171875,713115
2016-03-23,3711.85009765625,3744.0,3666.449951171875,3736.0,3505.46240234375,586282
2016-03-28,3759.0,3777.800048828125,3629.949951171875,3638.949951171875,3414.4013671875,743468
2016-03-29,3649.0,3769.0,3645.0,3729.949951171875,3499.78564453125,686482
2016-03-30,3745.0,3749.89990234375,3684.0,3727.449951171875,3497.440185546875,872340
2016-03-31,3739.5,3748.75,3664.0,3716.300048828125,3486.97802734375,1223191
2016-04-01,3700.449951171875,3764.949951171875,3682.0,3723.199951171875,3493.452392578125,769731
2016-04-04,3735.0,3751.5,3676.0,3683.25,3455.967041015625,299849
2016-04-05,3676.0,3696.89990234375,3536.5,3554.85009765625,3335.49072265625,826024
2016-04-06,3568.0,3607.300048828125,3546.0,3573.050048828125,3352.567138671875,664480
2016-04-07,3556.5,3556.5,3450.0,3471.0,3256.81494140625,1221608
2016-04-08,3460.0,3474.0,3418.5,3430.64990234375,3218.954833984375,1631533
2016-04-11,3437.0,3488.0,3423.0,3478.64990234375,3263.992919921875,970375
2016-04-12,3470.199951171875,3609.85009765625,3465.050048828125,3573.699951171875,3353.177490234375,1404427
2016-04-13,3613.0,3745.35009765625,3606.60009765625,3731.60009765625,3501.333984375,1107727
2016-04-18,3720.800048828125,3750.0,3680.0,3718.949951171875,3489.46435546875,999621
2016-04-20,3724.35009765625,3724.35009765625,3651.0,3670.050048828125,3443.58203125,1830988
2016-04-21,3695.0,3737.25,3674.0,3705.300048828125,3476.65673828125,1928958
2016-04-22,3703.0,3833.0,3680.10009765625,3816.050048828125,3580.572998046875,1165761
2016-04-25,3806.10009765625,3842.0,3715.14990234375,3727.949951171875,3497.9091796875,838216
2016-04-26,3704.050048828125,3894.0,3691.89990234375,3871.550048828125,3632.64794921875,2782566
2016-04-27,3841.10009765625,3932.75,3830.25,3859.39990234375,3621.247802734375,1388262
2016-04-28,3819.0,3854.0,3735.10009765625,3747.949951171875,3516.67529296875,1821236
2016-04-29,3742.0,3820.0,3725.0,3794.64990234375,3560.492919921875,962848
2016-05-02,3799.89990234375,3840.0,3751.60009765625,3830.85009765625,3594.45947265625,762337
2016-05-03,3840.800048828125,3879.0,3795.699951171875,3819.949951171875,3584.23193359375,795697
2016-05-04,3800.0,3844.0,3796.050048828125,3811.550048828125,3576.350341796875,557609
2016-05-05,3825.0,3850.0,3802.0,3836.85009765625,3600.08935546875,485772
2016-05-06,3829.949951171875,3835.0,3802.0,3818.949951171875,3583.2939453125,411877
2016-05-09,3830.0,3878.0,3825.0,3846.5,3609.143798828125,771389
2016-05-10,3850.5,3897.050048828125,3835.10009765625,3844.800048828125,3607.548583984375,1094666
2016-05-11,3800.0,3898.0,3790.0,3890.050048828125,3650.00634765625,679706
2016-05-12,3884.85009765625,3909.800048828125,3841.5,3854.199951171875,3616.36865234375,857976
2016-05-13,3856.0,3877.89990234375,3828.0,3846.25,3608.909423828125,435056
2016-05-16,3870.0,3895.0,3840.0,3881.60009765625,3642.078125,878812
2016-05-17,3891.050048828125,3969.0,3886.25,3950.699951171875,3706.91357421875,865028
2016-05-18,3928.800048828125,3939.0,3805.050048828125,3914.89990234375,3673.32275390625,1921044
2016-05-19,3900.0,3940.0,3881.0,3926.60009765625,3684.30126953125,679821
2016-05-20,3883.800048828125,3959.0,3881.10009765625,3944.949951171875,3701.5185546875,485214
2016-05-23,3964.0,3968.300048828125,3900.0,3913.85009765625,3672.337890625,348354
2016-05-24,3913.800048828125,3937.949951171875,3893.14990234375,3924.199951171875,3682.049072265625,283533
2016-05-25,3948.0,4072.0,3940.0,4060.949951171875,3810.360595703125,842663
2016-05-26,4064.0,4125.0,4027.199951171875,4118.0,3863.89013671875,1074664
2016-05-27,4114.7001953125,4162.0,4091.050048828125,4146.60009765625,3890.7255859375,880888
2016-05-30,4132.0,4155.2001953125,4054.0,4071.75,3820.494384765625,555311
2016-05-31,4060.0,4180.0,4055.050048828125,4161.60009765625,3904.7998046875,775477
2016-06-01,4170.7001953125,4199.9501953125,4150.0,4165.35009765625,3908.318603515625,647041
2016-06-02,4150.0,4194.9501953125,4124.0,4186.64990234375,3928.3037109375,411143
2016-06-03,4192.14990234375,4235.0,4180.0,4217.9501953125,3957.67333984375,591630
2016-06-06,4216.0,4217.0,4118.0,4142.0,3886.40966796875,443085
2016-06-07,4175.0,4188.9501953125,4118.0,4135.64990234375,3880.451171875,471388
2016-06-08,4131.0,4169.7998046875,4124.7001953125,4160.10009765625,3903.392578125,417715
2016-06-09,4152.0498046875,4189.75,4140.0,4169.14990234375,3911.883544921875,305434
2016-06-10,4165.10009765625,4197.0,4100.0,4111.5,3857.791259765625,464892
2016-06-13,4074.0,4150.0,4062.0,4134.75,3879.60693359375,385639
2016-06-14,4145.0,4155.89990234375,4096.0,4104.5,3851.222900390625,403193
